Date,Author,Verified,Helpful,Title,review,Rating,Images,Videos,URL,Variation,Style
"Reviewed in the United States on May 6, 2023",Jennifer,yes,-,About a month out and still looking good!,Love the color.. fairly easy to put together. Seem sturdy now that spill is in them. Look forward to out above ground gardening.,5,-,-,https://www.amazon.com/gp/customer-reviews/RSSNOAW8LLLTU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BGND2M55,B093HBSQ5M,Color: C-dark Grey Matte | Size: A-6x3x1 ft
"Reviewed in the United States on May 5, 2023",M. Moore,yes,-,Very Nice Purchase,Quality is outstanding and no sharp edges.  I was able to plant 6 tomato plants and 4 pepper plants with no issue,5,-,-,https://www.amazon.com/gp/customer-reviews/RK58IQK8362CU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BGND2M55,B093HCXGC9,Color: A-silver | Size: D-6x3x2 ft
"Reviewed in the United States on April 19, 2023",Amazon Customer,yes,-,Received quickly-haven't assembled as yet,Haven't assembled it as yet because it hasn't stopped raining for what seems like forever. Did open the package and looked at things and pulled the instructions out of the package. Looks to be fairly easy to assemble. Am looking forward to getting it done within the next week.,5,-,-,https://www.amazon.com/gp/customer-reviews/R9H85VX2WREJ3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BGND2M55,B0BGND2M55,Color: B-dark Grey | Size: E-8x4x2 ft
"Reviewed in the United States on May 20, 2023",Gary Groot,yes,-,Takes two people to assemble,Good product,5,-,-,https://www.amazon.com/gp/customer-reviews/R12O8BWT2JQ3UA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BGND2M55,B0BGND2M55,Color: B-dark Grey | Size: E-8x4x2 ft
"Reviewed in the United States on May 16, 2023",david theobald,yes,-,Good quality product,Easy to assembleNice quality,5,-,-,https://www.amazon.com/gp/customer-reviews/R2B2BKXTCR68LD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BGND2M55,B0BGNB9STT,Color: E-green | Size: E-8x4x2 ft
"Reviewed in the United States on April 27, 2023",Nicole TuckerNicole Tucker,yes,-,As expected,I actually bought 2 of them. They were easy to put together and move around. They look great.,5,https://m.media-amazon.com/images/I/91EudTari3L.jpg,-,https://www.amazon.com/gp/customer-reviews/R1JX32AMUMR9H9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BGND2M55,B093HDM876,Color: A-silver | Size: F-4x3x2 ft
"Reviewed in the United States on May 9, 2023",Amazon Customer,yes,-,Quality is good,Quality is good,5,-,-,https://www.amazon.com/gp/customer-reviews/R2O7OKNLFE7T1P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BGND2M55,B093HBDH8C,Color: A-silver | Size: C-4x3x1 ft
"Reviewed in the United States on May 5, 2023",MLM,yes,-,Easy installation,Love my planters for growing veggies,5,-,-,https://www.amazon.com/gp/customer-reviews/R19FCYGUE80N9T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BGND2M55,B093HBSQ5M,Color: C-dark Grey Matte | Size: A-6x3x1 ft
"Reviewed in the United States on May 22, 2023",Brandon N.,yes,-,Its not 8x4x2,"So to start this whole thing took over a month but in the end I will say the company did make it right.I am however writing this review to warm people who may be fooled how I was. The listing says the bed is 8x4x2 after that it then says its 22"" the bed is not 24"" tall as advertised and I was informed by the company this is to ""make it easier for customers to find"" That is bologna. The bed is not 2 ft tall and if you are putting it in a garden full of 2ft tall beds it is very noticeable. As an attempt to fix this issue I was sent out another bed. The second bed of course was also not 2ft tall but it also had paint issues and rust when I opened the box. I ended up throwing the bed away as I live in south Florida and the sun and humidity is not kind to anything.That being said after over a month of back and forth I was given back my money.Now here is the hard part. The one bed I do have is amazing. The build quality the strength everything. Its one of my favorite beds in my entire garden, but lying about its size and then sending me a rusty bubbled bed was sadly enough for me to look elsewhere for my raised beds.If you are looking for raised beds and do not care if they are 24"" tall then these are an incredible option I really wish it was the right height. I will say though check your beds when you get them, you may also get one with bubbling paint and starting to rust and for me its unacceptable for something that is supposed to live its entire life outside. As long as the height doesn't matter to you and you are conscious that it may have some manufacturer defect I would recommend these beds. They are well built easy to assemble and sturdy as all get out once built and filled. I really wish I hadn't had these issues because I would love to make my entire new garden out of these beds I absolutely love the way they look.",2,-,-,https://www.amazon.com/gp/customer-reviews/RTYDRYQW1Y457/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BGND2M55,B0BGND2M55,Color: B-dark Grey | Size: E-8x4x2 ft
"Reviewed in the United States on April 27, 2023",Amazon Customer,yes,-,Great,Easy to assemble and sturdy,5,-,-,https://www.amazon.com/gp/customer-reviews/RXXRPI3Z0HZ86/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BGND2M55,B0BGNB9STT,Color: E-green | Size: E-8x4x2 ft
"Reviewed in the United States on April 20, 2023",BrittanyBrittany,yes,-,3x4 raised beds,Haven't filled it yet but it looks and feels great!,5,https://m.media-amazon.com/images/I/91cVmIbFzUL.jpg,-,https://www.amazon.com/gp/customer-reviews/R198Y7FQTOYR2I/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BGND2M55,B093HCKBL2,Color: C-dark Grey Matte | Size: F-4x3x2 ft
"Reviewed in the United States on April 1, 2023",Amazon CustomerAmazon Customer,yes,-,It's unique beauty is ageless,"It's pet friendly,  and so sophisticated beauty.",5,https://m.media-amazon.com/images/I/81drchv3PTL.jpg,-,https://www.amazon.com/gp/customer-reviews/R1KD5E3AGQ27GY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BGND2M55,B093HCKBL2,Color: C-dark Grey Matte | Size: F-4x3x2 ft
"Reviewed in the United States on May 13, 2023",Hannah Johnson,yes,-,MISSING 7 pieces,It came missing 7 nuts! You cant complete the build of it without them,3,-,-,https://www.amazon.com/gp/customer-reviews/REN4K7VELJQ7M/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BGND2M55,B093H98MBQ,Color: A-silver | Size: A-6x3x1 ft
"Reviewed in the United States on November 14, 2022",CB,yes,-,Approach with an experimental mindset!,"I bought two of these. The 2nd one was lost so I had to purchase another one. (Was refunded for the lost one). The instructions for this model comes in a booklet with instructions for other Quictent products so I was a little confused initially. When I finally found the page for this product, the instructions were very ambiguous. Like...super super basic and I wasn't sure I was assembling the bed correctly. I hope I put it together correctly. If not...oh well. I am NOT going to redo all those bolts!! lol",3,-,-,https://www.amazon.com/gp/customer-reviews/R33VLVKVVR5BPJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BGND2M55,B09QC7S9WV,Color: C-dark Grey Matte | Size: D-6x3x2 ft
"Reviewed in the United States on April 14, 2022",Sarah Bettis,yes,-,"Ordered 6 units, missing hardware","Overall not bad.  Missing one entire set of hardware for one unit.  Oh well, contacted seller.  We will see",4,-,-,https://www.amazon.com/gp/customer-reviews/R29QJADCNG60V3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BGND2M55,B093HCXGC9,Color: A-silver | Size: D-6x3x2 ft
"Reviewed in the United States on June 15, 2022",Amazon Customer,yes,-,Good product - great customer service,I purchased the 3’x4’x2’ raised bed but was missing parts - once I contacted the customer service they assured me they would send the parts and they did!  I have built this to add to my raised bed garden and am very happy with the quality.,5,-,-,https://www.amazon.com/gp/customer-reviews/R2VHK88X1MJ6ZO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BGND2M55,B093HDM876,Color: A-silver | Size: F-4x3x2 ft
"Reviewed in the United States on October 3, 2022",Lupe M,yes,-,no Nuts or bolts,"I bought this product, and it arrived without nuts or bolts. I am now having to figure out the size I will need and go purchase them at a nearby store. Not happy!",3,-,-,https://www.amazon.com/gp/customer-reviews/R1WSYV7IRZ523C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BGND2M55,B09QC7S9WV,Color: C-dark Grey Matte | Size: D-6x3x2 ft
"Reviewed in the United States on April 30, 2022",Dj,yes,-,Love it !!,Love iteasy to buildgreat materialsLove all the extras!!!,5,-,-,https://www.amazon.com/gp/customer-reviews/RM1T1SHH3VRBD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BGND2M55,B093HDM876,Color: A-silver | Size: F-4x3x2 ft
"Reviewed in the United States on April 8, 2022",Niida,yes,-,Huerto de vegetales,Es lo suficiente mente amplia para lactar diferentes vegetales. Su tamaño y perfecto.,5,-,-,https://www.amazon.com/gp/customer-reviews/RNAW63VNITS4P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BGND2M55,B093H9L2DF,Color: C-dark Grey Matte | Size: C-4x3x1 ft
"Reviewed in the United States on May 2, 2023",Peggy,yes,-,Bad quality control,I discovered 1 damaged panel half way of putting this together. This is unacceptable! Should of never been sent to a customer. Nobody in their right mind would pay for this crap. Messaged company with no reply back. They can come to my house and pick it up. Waste of time & money!,1,-,-,https://www.amazon.com/gp/customer-reviews/R1AWVP6MF1JUF3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BGND2M55,B093HBSQ5M,Color: C-dark Grey Matte | Size: A-6x3x1 ft
"Reviewed in the United States on May 7, 2022",Patricia M.,yes,-,Just what I needed,This is perfect for my garden,5,-,-,https://www.amazon.com/gp/customer-reviews/R1KM9FHYQOW13/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BGND2M55,B093H9L2DF,Color: C-dark Grey Matte | Size: C-4x3x1 ft
"Reviewed in the United States on May 20, 2022",Kindle CustomerKindle Customer,yes,-,Good,-,5,https://m.media-amazon.com/images/I/817TwxotXjL.jpg,-,https://www.amazon.com/gp/customer-reviews/R246O1LMW76YFO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BGND2M55,B093H98MBQ,Color: A-silver | Size: A-6x3x1 ft
"Reviewed in the United States on April 8, 2022",Valerie,yes,-,Absolutely love this!,Ordering 2 more day,5,-,-,https://www.amazon.com/gp/customer-reviews/R2QTOVCOIBMT37/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BGND2M55,B093HBDH8C,Color: A-silver | Size: C-4x3x1 ft
"Reviewed in the United States on March 7, 2023",FacingRealityFacingReality,yes,-,Simple Assembly,"As an over 60 retired female, I almost paid someone to put this together when it arrived. Upon opening the box I discovered that all the screws were the same type which made the assembly very easy.  It took about an hour and I'm loving it. Awaiting the arrival of a crop cage ordered that will complement this purchase to begin planting.Edited to add a picture of the Raised Garden Bed inside of the crop cage.",5,"https://m.media-amazon.com/images/I/41H7UttEUyL.jpg , https://m.media-amazon.com/images/I/41w5Vrvda5L.jpg",-,https://www.amazon.com/gp/customer-reviews/R2KZWFB6QT21WB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BGND2M55,B093HCXGC9,Color: A-silver | Size: D-6x3x2 ft
"Reviewed in the United States on March 3, 2023",Amazon Customer,yes,-,Sturdy and nice large size,Used this for lots of rows of vegetables:) Happy Growing Season:),5,-,-,https://www.amazon.com/gp/customer-reviews/R3P1OQGL60B83T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BGND2M55,B093H98MBQ,Color: A-silver | Size: A-6x3x1 ft
"Reviewed in the United States on December 12, 2022",Young Pham,yes,-,Mr.Young,Strongly recommend,5,-,-,https://www.amazon.com/gp/customer-reviews/R1KTC23S036DXS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BGND2M55,B093HCXGC9,Color: A-silver | Size: D-6x3x2 ft
"Reviewed in the United States on March 29, 2022",abbycat,yes,-,Looking good so far!,"I bought 3 of these, they look to be sturdy and look good so far.  Hope it won't rust.",5,-,-,https://www.amazon.com/gp/customer-reviews/R17CI782D9Q7NX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BGND2M55,B093H98MBQ,Color: A-silver | Size: A-6x3x1 ft
"Reviewed in the United States on March 27, 2023",DeSanne Fluitt,yes,-,Great Raised Garden Bed,"These beds are perfect for vegetable beds!! Save your back, these help tremendously!! Bought several last year and added to my beds with more this year!!!",5,-,-,https://www.amazon.com/gp/customer-reviews/R1YN55ZBIJ0R6B/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BGND2M55,B093HDM876,Color: A-silver | Size: F-4x3x2 ft
"Reviewed in the United States on February 14, 2023",Raymond D. Barta,yes,yes,Not 8ft long,"The beds are great and do exactly what they are suppose to do.  But, the raised beds are NOT 8 foot long, they are 91 inches, 5 inches short!  I ordered 20 beds and those missing 5 inches from 20 beds adds up to 100 inches of missing beds. I contacted the seller and they refunded the price of one bed. One of the boxes was missing some hardware and the seller shipped the replacement parts.  I highly recommend these beds.",4,-,-,https://www.amazon.com/gp/customer-reviews/R12BUIXY8Z2Y0D/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09D7QDLYC,B09D7QDLYC,Size: 8×4×2ft | Color: 1-silver
"Reviewed in the United States on March 23, 2023",Shelly G.Shelly G.,yes,yes,Size is only 7.6 feet in length; otherwise all is well.,"My plan to upgrade my garden this year included purchasing 3 of these raised beds.  I just started putting them together recently and realized the size is off.  Instead of 8ft long they are only 7.6 ft long, which I'm not happy about.Otherwise, the ease of putting these together is pretty straightforward once you figure it out.  I couldn't find instructions in the box of the first one I was putting together so studied pictures from others who have reviewed.  Of course after putting the first one together and getting rid of the box I discovered the instructions sheet.  It appears to gave been slid into box after packaging so it wasn't visible when I opened the box FLAT on the ground.  There are a TON of screws so this takes time.  I suggest getting them started by hand then firming up with electric drill and rachet/plies to old the bolt.  I also did this by myself but putting sections together inside my garage then joining the larger sections out on my patio and using chairs and trashcan as support.I expect that once completed and filled with soil this will last for many years to come.",3,"https://m.media-amazon.com/images/I/512FaQZzSvL.jpg , https://m.media-amazon.com/images/I/512dD9vCE+L.jpg , https://m.media-amazon.com/images/I/51A+rGOKZyL.jpg",-,https://www.amazon.com/gp/customer-reviews/R351F3PRJRZ6KG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09D7QDLYC,B09D7QDLYC,Size: 8×4×2ft | Color: 1-silver
"Reviewed in the United States on March 31, 2023",Kindle CustomerKindle Customer,yes,yes,Durable choice for raised bed,"I am very pleased with this bed.  Most raised beds are only 1' tall, but this one is 2' tall, which makes it suitable for deep root crops like carrots, parsnips, potatoes, and asparagus. The smaller beds were a lighter gauge steel, so they felt kind of flimsy, but the Land Guard bed is very sturdy, and the corners are strong. It is very well designed, and was easy to put together.  When you calculate cost per square foot of the smaller beds (6'x2'x1') compared to the Land Guard bed (8'x4'x2'), the cost per square foot of the Land Guard is about 1/4 the cost of the smaller bed, so you are getting a great value for the price, even though it seems more expensive.  I have bought 3 of them so far, and am considering buying another couple of them.  They are easy to reach without having to do much bending over, which is good for my back.  I fill the bottom (about 1/4 of the way full) with old branches and partially rotted tree trunks because it helps to retain water, and because I don't need to add as much soil (a cost savings).  The wood will break down and release nutrients over the next several years, and I'll only need to top the beds off with some compost to fill them up as the wood shrinks. Overall, it has been a great purchase.",5,https://m.media-amazon.com/images/I/61xbONSRdPL.jpg,-,https://www.amazon.com/gp/customer-reviews/R2VD7PNZS8R1XX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09D7QDLYC,B09D7QDLYC,Size: 8×4×2ft | Color: 1-silver
